MES;FECHA;LÍNEAS DE TRABAJO - COMPONENTE;VERIFICACIÓN;ACCIONES;NOMBRE INSTITUCION/EMPRESA/EVENTO;PUBLICO OBJETIVO;TIPO EMPRESA/INSTITUCION/EVENTO;DIRECCION;COD_COMUNA;COMUNA;BARRIO;TOTAL PERSONAS SENSIBILIZADAS;TOTAL MUJER;TOTAL HOMBRE;MUJER NIÑO (6 a 13 años);MUJER JOVEN (14 a 28 años);MUJER ADULTO (29 a 59 años);MUJER PERSONA MAYOR (60  años y más);MUJER PEATÓN;MUJER MOTOCICLISTA;MUJER CONDUCTOR;MUJER ACOMPAÑANTE Y/O PASAJERO;HOMBRE_JOVEN_(14_A_28_ANOS);HOMBRE ADULTO (29 A 59 ANOS);HOMBRE_PERSONA_MAYOR_(60_ANOS_Y_MÁS);HOMBRE_PEATON;HOMBRE_CICLISTA;HOMBRE_MOTOCICLISTA;HOMBRE_CONDUCTOR;HOMBRE_ACOMPANANTE_ Y/O_ PASAJERO;No. DE PROFESIONALES VINCULADOS;No. DE AUXILIARES VINCULADOS;No. DE PROFESIONALES CONTRATISTAS;No. DE AUXILIARES CONTRATISTAS;NO. HORAS LABORADAS EN ACTIVIDAD
Abril;2019-04-24T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Comité Cívico;Delegados;Espacios Sociales;Dg 79 A 5 299;16;Belen;Loma de los Bernal;10;4;6;0;2;2;0;4;4;0;0;0;3;3;0;6;0;0;0;0;0;0;1;0
Abril;2019-04-25T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Reunión Mesa Interinstitucional Comuna 8;Lideres Comunitarios;Entidades Gubernamentales;Cr 40 61 4;8;Villa_Hermosa;La Ladera;38;26;12;0;4;20;2;26;26;0;0;0;2;10;0;12;0;0;0;0;0;0;1;0
Abril;2019-04-26T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Secretaría de Movilidad;Lideres Deportivos (Barristas);Espacios Sociales;Cr 74 48 10;11;Laureles_Estadio;Estadio;9;3;6;0;0;3;0;3;3;0;0;0;0;6;0;6;0;0;0;0;0;0;3;0
Abril;2019-04-27T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Otros_Incidencia_y_Gestion;Acompañamiento Día del niño Comuna 9;Actores Viales en General;Actividades Comunitarias;Cl 45 15A 1;9;Buenos_Aires;Los Cerros;356;227;129;227;0;0;0;227;227;0;0;0;0;0;0;129;0;0;0;0;0;0;1;7
Abril;2019-04-29T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaría de Movilidad;Actores Viales en General;Sitio Buen Parqueo;Av 33 65 50;11;Laureles_Estadio;Bolivariana;66;20;46;0;0;20;0;20;20;0;0;0;0;46;0;46;0;0;0;0;0;0;1;4
Abril;2019-04-29T05:00:00.000Z;Experiencias_Ciudadanas_Encarrete_Parque_Explora;Experiencias_Encarrete;Sensibilizacion_Encarrete_Instituciones_Educativas;Colegio Antares Inteligencias Múltiples Sede Prado;Estudiantes;Instituciones Educativas No Oficiales;Cr 50 C 61 82;10;La_Candelaria;Prado;69;23;46;23;0;0;0;23;23;0;0;0;0;0;0;46;0;0;0;0;0;0;5;0
Abril;2019-04-30T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Institución Educativa San Benito;Docentes y/o Instructores;Instituciones Educativas Oficiales;Cl 55 56 51;10;La_Candelaria;San Benito;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
Mayo;2019-05-02T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Institución Educativa La Salle-Campoamor;Personal Administrativo ó Gerencial;Instituciones Educativas Oficiales;Cr 65 B 4 49;15;Guayabal;Campo Amor;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
Mayo;2019-05-05T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Feria_de_las_Dos_Ruedas;Feria de las Dos Ruedas - Plaza Mayor;Actores Viales en General;Eventos de Ciudad;Cl 41 55 80;10;La_Candelaria;Calle Nueva;669;175;494;0;100;70;5;0;0;40;0;135;241;248;0;0;0;404;0;90;0;0;3;14
Mayo;2019-05-06T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Instituciones_Educativas;Institución Educativa Liceo San Rafael;Estudiantes;Instituciones Educativas No Oficiales;Cl 30 A 79 12;16;Belen;Belén Parque;177;62;115;29;33;0;0;62;62;0;0;0;63;0;0;115;0;0;0;0;0;0;6;1
Mayo;2019-05-07T05:00:00.000Z;Experiencias_Ciudadanas_Empresas;Experiencias_Empresas;Taller_Formativo_Empresas_Comerciales_CON_PESV;ARUS S.A;Personal Administrativo ó Gerencial;Empresas Comercial y/o Servicios;Cl 19 43 G 169;14;Poblado;Villa Carlota;44;26;18;0;11;15;0;26;26;0;0;0;6;12;0;18;0;0;0;0;0;0;1;5
Mayo;2019-05-07T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaría de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C 72 58;5;Castilla;Caribe;26;6;20;0;3;3;0;0;0;2;4;0;9;8;3;0;0;9;11;0;1;0;0;0
Mayo;2019-05-08T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Punto_Seguro_Vehiculos;Secretaría de Movilidad;Ciclistas;Intervención en Vía;Cl 64 103 C 1;60;San_Cristobal;Área de expansión Pajarito;143;76;67;2;42;32;0;75;75;0;0;0;34;27;0;55;4;8;0;0;0;0;1;4
Mayo;2019-05-09T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Otros_Incidencia_y_Gestion;Secretaria de Movilidad;Peatones;Intervención en Vía;Cr 80 37 24;11;Laureles_Estadio;Lorena;61;30;31;0;7;17;6;30;30;0;0;0;1;24;6;31;0;0;0;0;0;0;1;3
Mayo;2019-05-10T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Festival_por_el_Compromiso_Vial;Centro Empresarial;Peatones;Espacios Sociales;Cr 52 14 30;15;Guayabal;Santa Fe;436;216;220;0;8;207;1;216;216;0;0;0;14;206;0;220;0;0;0;0;0;0;3;12
Mayo;2019-05-10T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Otros_Incidencia_y_Gestion;Secretaría de Gobierno;Actores Viales en General;Intervención en Vía;Cl 21 82 A 56;16;Belen;La Palma;118;60;58;6;24;29;1;59;59;0;1;0;18;31;1;51;1;1;5;0;0;0;1;3
Mayo;2019-05-13T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaría de Movilidad;Conductores;Sitio Buen Parqueo;Cr 77 C 51 136;11;Laureles_Estadio;Cuarta Brigada;43;19;24;0;0;17;2;19;19;0;0;0;0;21;3;24;0;0;0;0;0;0;1;6
Mayo;2019-05-14T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Otros_Incidencia_y_Gestion;Corporación Casa Mía;Actores Viales en General;Espacios Sociales;Cr 76 B 108 52;6;Doce_de_Octubre;Santander;20;10;10;2;8;0;0;10;10;0;0;0;7;1;0;10;0;0;0;0;0;0;1;3
Mayo;2019-05-14T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Instituciones_Educativas_Padres_de_Familia;Institucion Educativa El Plan;Padres de Familia;Instituciones Educativas Oficiales;Km 15 vía Medellín Santa Elena;90;Santa_Elena;El Plan;15;14;1;0;0;14;0;14;14;0;0;0;0;1;0;1;0;0;0;0;0;0;1;3
Mayo;2019-05-15T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaría de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C 72 58;5;Castilla;Caribe;36;4;32;0;2;2;0;0;0;1;3;0;9;14;9;0;0;15;17;0;0;0;1;0
Mayo;2019-05-15T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Instituciones_Educativas_Padres_de_Familia;Institucion Educativa Media Luna el placer;Padres de Familia;Instituciones Educativas Oficiales;Km 15 vía Medellín Santa Elena;90;Santa_Elena;El Placer;22;21;1;0;10;11;0;21;21;0;0;0;0;1;0;1;0;0;0;0;0;0;1;3
Mayo;2019-05-16T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Junta Accion Comunal Pablo Sexto;Lideres Comunitarios;Espacios Sociales;Cr 50 A  117 24;2;Santa_Cruz;Pablo IV;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
Mayo;2019-05-16T05:00:00.000Z;Experiencias_Ciudadanas_Encarrete_Parque_Explora;Experiencias_Encarrete;Sensibilizacion_Encarrete_Instituciones_Educativas;Colegio Bethlemitas;Estudiantes;Instituciones Educativas No Oficiales;Tv 36 72 93;11;Laureles_Estadio;Laureles;256;256;0;0;256;0;0;256;256;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
Mayo;2019-05-17T05:00:00.000Z;Experiencias_Ciudadanas_Empresas;Experiencias_Empresas;Taller_Formativo_Empresas_Comerciales_CON_PESV;Linea Comunicaciones S.A.S;Personal Administrativo ó Gerencial;Empresas Comercial y/o Servicios;Cl 7 SUR 51 A 112;15;Guayabal;Guayabal;39;9;30;0;7;2;0;5;5;4;0;0;25;5;0;4;0;20;6;0;0;0;1;0
Mayo;2019-05-19T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Hotel Suite Comfort;Lideres Deportivos (Barristas);Espacios Sociales;Cq 5 66 B 24;11;Laureles_Estadio;San Joaquín;6;1;5;0;1;0;0;1;1;0;0;0;3;2;0;5;0;0;0;0;0;0;3;0
Mayo;2019-05-20T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Centro Educativo ABC;Docentes y/o Instructores;Instituciones Educativas No Oficiales;Cr 39 47 03;10;La_Candelaria;Bomboná N° 1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Mayo;2019-05-20T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Instituciones_Educativas;Institución Educativa Debora Arango;Estudiantes;Instituciones Educativas Oficiales;Cl 18 103 60;70;Altavista;Altavista;172;83;89;10;73;0;0;83;83;0;0;0;70;0;0;89;0;0;0;0;0;0;6;1
Mayo;2019-05-21T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Otros_Instituciones_Educativas;Secretaría de Movilidad;Estudiantes;Instituciones Educativas Oficiales;Cl 110 A 75 A 1;5;Castilla;Tejelo;105;50;55;0;48;2;0;50;50;0;0;0;52;3;0;55;0;0;0;0;0;0;1;3
Mayo;2019-05-21T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Instituciones_Educativas;Institución Educativa Mariscal Robledo Sede Conrado Gonzales Mejia;Estudiantes;Instituciones Educativas Oficiales;Cl 76 80 496;7;Robledo;Villa Flora;285;136;149;0;136;0;0;136;136;0;0;0;149;0;0;149;0;0;0;0;0;0;6;1
Mayo;2019-05-22T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Formacion_Liderazgos_Barristas;Taller formativo Barristas;Actores Viales en General;Actividades Comunitarias;Cr 74 48 11;11;Laureles_Estadio;Estadio;32;2;30;0;2;0;0;1;1;1;0;0;19;11;0;8;0;17;5;0;0;0;1;0
Mayo;2019-05-22T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Instituciones_Educativas;Institución Educativa Tulio Ospina;Estudiantes;Instituciones Educativas Oficiales;Cl 60 51 48;10;La_Candelaria;Jesús Nazareno;282;186;96;46;140;0;0;186;186;0;0;0;54;0;0;96;0;0;0;0;0;0;6;1
Mayo;2019-05-23T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaría de Movilidad;Actores Viales en General;Sitio Buen Parqueo;Cl 7 AA 30 60;14;Poblado;La Florida;32;8;24;0;4;3;1;5;5;0;0;3;6;18;0;13;0;5;6;0;0;0;1;3
Mayo;2019-05-24T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Rumba_Segura;Secretaría de Movilidad;Peatones;Intervención en Vía;Cl 98 68 1;5;Castilla;Castilla;129;52;77;0;5;47;0;52;52;0;0;0;7;70;0;77;0;0;0;0;0;0;1;6
Mayo;2019-05-26T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Festival_por_el_Compromiso_Vial;Festival por el compromiso vial Parque de los deseos;Actores Viales en General;Espacios Sociales;Cl 71 52 30;4;Aranjuez;Sevilla;1775;887;888;251;364;253;19;887;887;0;0;0;217;375;25;888;0;0;0;0;0;0;4;24
Mayo;2019-05-28T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Otros_Instituciones_Educativas;Institución Educativa Barrio Santander;Estudiantes;Instituciones Educativas Oficiales;Cr 78 104 F 78;6;Doce_de_Octubre;Santander;164;84;80;63;21;0;0;84;84;0;0;0;34;0;0;80;0;0;0;0;0;0;1;3
Mayo;2019-05-29T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaría de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C 72 58;5;Castilla;Caribe;31;4;27;0;1;2;1;0;0;1;3;0;13;14;0;0;0;2;25;0;0;0;1;0
Mayo;2019-05-29T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Empresas_con_PESV;Haceb Wirpool Industrial;Empleados;Empresas Privadas;Cr 48 59 21;5;Castilla;Florencia;165;66;99;0;0;66;0;66;66;0;0;0;0;99;0;99;0;0;0;0;0;0;6;1
Mayo;2019-05-30T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Instituciones_Educativas_Padres_de_Familia;Centro Educativo  las Playas;Padres de Familia;Instituciones Educativas Oficiales;Km 7 Vía Tunel de Occidente;60;San_Cristobal;Las Playas;13;11;2;0;0;11;0;11;11;0;0;0;0;2;0;2;0;0;0;0;0;0;1;0
Mayo;2019-05-31T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Otros_Incidencia_y_Gestion;Socialización Urbanismo Táctico Laureles;Actores Viales en General;Espacios Sociales;Cr 76 37 1;11;Laureles_Estadio;Laureles;216;50;166;0;18;28;4;23;23;21;0;4;74;86;6;45;63;58;0;0;0;0;1;5
Junio;2019-06-04T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaría de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C 72 58;5;Castilla;Caribe;52;16;36;0;7;9;0;0;0;6;10;0;22;10;4;0;0;21;15;0;1;0;0;0
Junio;2019-06-07T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Movileta_Docentes;Colegio Latino;Docentes y/o Instructores;Instituciones Educativas No Oficiales;Cr 86 A 34 64;11;Laureles_Estadio;La Castellana;12;7;5;0;2;5;0;0;0;1;2;4;0;5;0;0;0;2;1;2;0;1;0;0
Junio;2019-06-11T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Empresas_con_PESV;Holcrest;Empleados;Empresas Privadas;Cr 52 67 A 15;4;Aranjuez;Sevilla;168;100;68;1;61;36;2;71;71;11;7;8;38;28;1;35;6;10;15;2;0;0;6;1
Junio;2019-06-12T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;CEA Autoclub;Personal Administrativo ó Gerencial;Instituciones Educativas No Oficiales;Cr 64 C 74 72;5;Castilla;Caribe;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
Junio;2019-06-14T05:00:00.000Z;Experiencias_Ciudadanas_Encarrete_Parque_Explora;Experiencias_Encarrete;Sensibilizacion_Encarrete_Empresas_con_PESV;Coltejer;Empleados;Empresas Privadas;Cr 42 54 A 161;15;Guayabal;Guayabal;84;7;77;0;5;2;0;3;3;3;1;0;15;53;9;19;6;17;32;3;0;0;5;0
Junio;2019-06-19T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Empresas_con_PESV;Teleantioquia;Empleados;Empresas Privadas;Cl 44 53 A 11;10;La_Candelaria;Calle Nueva;174;54;120;0;17;37;0;37;37;8;7;2;15;98;7;42;4;36;27;11;0;0;6;1
Junio;2019-06-22T05:00:00.000Z;Experiencias_Ciudadanas_Encarrete_Parque_Explora;Experiencias_Encarrete;Sensibilizacion_Encarrete_Empresas_con_PESV;Aerocolobrí S.A;Empleados;Empresas de Mensajería;Cr 68 A 3 44 B 23;11;Laureles_Estadio;Naranjal;39;13;26;1;4;8;0;6;6;5;2;0;9;12;1;6;0;12;5;3;0;0;5;0
Junio;2019-06-26T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C 72 58;5;Castilla;Caribe;40;4;36;0;2;2;0;0;0;2;2;"";9;17;10;0;0;14;22;0;1;0;0;0
Junio;2019-06-28T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Empresas_con_PESV;Gobernación de Antioquia Semana de la Seguridad;Empleados;Entidades Gubernamentales;Cl 42 B 52 106;10;La_Candelaria;Calle Nueva;176;95;81;0;43;45;7;52;52;21;9;12;39;38;4;29;7;24;12;9;0;0;6;1
Julio;2019-07-02T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Intervenciones_en_10_Sitios_de_Mayor_Incidentalidad;Secretaría de Movilidad;Peatones;Sitio Mayor Incidentalidad;Cr 46 52 1;10;La_Candelaria;La Candelaria;778;477;301;5;56;373;43;477;477;0;0;0;45;218;34;301;0;0;0;0;0;0;3;7
Julio;2019-07-03T05:00:00.000Z;Experiencias_Ciudadanas_Encarrete_Parque_Explora;Experiencias_Encarrete;Sensibilizacion_Encarrete_Eventos_y_Acuerdos;Corporación Ramiquirí e Iráca;Estudiantes;Actividades Comunitarias;Cl 100 E 82 FF 42;6;Doce_de_Octubre;Doce de Octubre N° 2;87;43;44;35;5;3;0;42;42;0;0;1;4;3;0;41;0;0;3;0;0;0;5;0
Julio;2019-07-03T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Grupo Movilidad Reducida La Rosa;Lideres Comunitarios;Espacios Sociales;Cl 98 50 68;2;Santa_Cruz;La Rosa;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
Julio;2019-07-04T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Colegio Maria Madre Mazarello;Personal Administrativo ó Gerencial;Instituciones Educativas No Oficiales;Cl 48 33 62;9;Buenos_Aires;Buenos Aires;2;2;0;0;0;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
Julio;2019-07-05T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Instituciones_Educativas_Padres_de_Familia;Escuela de Ciegos y Sordos Francisco Luis Hernandez;Padres de Familia;Instituciones Educativas Oficiales;Cl 87 50 AA 21;4;Aranjuez;Campo Valdés No. 1;98;63;35;0;29;32;2;42;42;3;3;13;16;16;3;10;1;3;2;19;0;1;0;0
Julio;2019-07-08T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Sensibilizacion_Transporte_Escolar;Centro educativo Don Bosco;Conductores y Acompañantes;Intervención en Vía;Cr 66 94 1;5;Castilla;Castilla;67;26;41;3;0;20;3;19;19;2;2;3;0;34;4;33;0;2;4;2;0;0;2;5
Enero;2019-01-08T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Intervenciones_en_10_Sitios_de_Mayor_Incidentalidad;Secretaría de Movilidad;Peatones;Sitio Mayor Incidentalidad;Cl 10 48 1;14;Poblado;Manila;576;340;236;10;200;100;30;340;340;0;0;0;130;50;41;236;0;0;0;0;0;0;2;9
Enero;2019-01-11T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Intervenciones_en_10_Sitios_de_Mayor_Incidentalidad;Secretaría de Movilidad;Actores Viales en General;Sitio Mayor Incidentalidad;Cr 46 57 1;10;La_Candelaria;Villa Nueva;1155;632;523;16;97;387;132;632;632;0;0;0;90;298;113;521;2;0;0;0;0;0;3;11
Enero;2019-01-15T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Intervenciones_en_10_Sitios_de_Mayor_Incidentalidad;Secretaría de Movilidad;Peatones;Sitio Mayor Incidentalidad;Cl 48 57 1;10;La_Candelaria;Guayaquil;954;447;507;6;128;287;26;447;447;0;0;0;185;272;44;506;1;0;0;0;0;0;2;8
Enero;2019-01-18T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Sensibilizacion_Transporte_Escolar;Institución Educativa Federico Ozanam;Conductores y Acompañantes;Instituciones Educativas Oficiales;Cr 36 45 8;9;Buenos_Aires;El Salvador;136;81;55;10;19;51;1;52;52;0;2;27;8;37;2;27;0;0;28;0;0;0;1;6
Enero;2019-01-21T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Socialización Señalización;Actores Viales en General;Intervención en Vía;Cq 74 48 10;11;Laureles_Estadio;Estadio;31;13;18;0;5;1;7;8;8;0;3;2;1;17;0;15;0;0;3;0;0;0;2;7
Enero;2019-01-22T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Articulación Movilidad Humana - Urbanismo Táctico;Actores Viales en General;Intervención en Vía;Cr 64 B 53 1;11;Laureles_Estadio;Carlos E. Restrepo;107;58;49;0;18;27;13;58;58;0;0;0;13;26;10;49;0;0;0;0;0;0;1;4
Enero;2019-01-23T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Sensibilizacion_Transporte_Escolar;Colegio Teresiano Nuestra Señora de La Candelaria;Conductores;Instituciones Educativas no Oficiales;Cl 47 F 89 A 134;12;La_America;Santa Lucía;47;17;30;0;0;17;0;3;3;1;11;2;1;28;1;2;0;0;28;0;0;0;1;4
Enero;2019-01-24T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Socialización Señalización;Actores Viales en General;Intervención en Vía;Cr 64 50 76;11;Laureles_Estadio;Carlos E. Restrepo;293;110;183;1;21;83;5;97;97;0;0;0;51;124;7;113;70;0;0;0;0;0;2;5
Enero;2019-01-25T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Articulación Movilidad Humana - Urbanismo Táctico;Peatones;Intervención en Vía;Cr 66 B 34 A 76;11;Laureles_Estadio;Los Conquistadores;153;79;74;0;28;47;4;76;76;0;0;1;18;49;7;69;2;2;0;1;1;0;1;4
Enero;2019-01-28T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Intervenciones_en_10_Sitios_de_Mayor_Incidentalidad;Secretaría de Movilidad;Peatones;Sitio Mayor Incidentalidad;Cr 80 65 1;7;Robledo;San Germán;376;216;160;1;84;115;16;216;216;0;0;0;41;84;33;151;3;4;1;1;0;0;1;5
Enero;2019-01-31T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Sensibilizacion_Transporte_Escolar;Colegio Santa Bertilla Boscardín;Peatones;Instituciones Educativas Oficiales;Cl 78 B 75 181;7;Robledo;Bosques de San Pablo;63;32;31;0;10;22;0;11;11;0;11;10;4;24;3;8;0;0;18;5;0;0;1;3
Febrero;2019-02-01T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Intervenciones_en_10_Sitios_de_Mayor_Incidentalidad;Secretaría de Movilidad;Peatones;Sitio Mayor Incidentalidad;Cl 44 57 1;10;La_Candelaria;Corazòn de Jesús;324;114;210;0;18;95;1;114;114;0;0;0;26;161;23;203;7;0;0;0;0;0;2;6
Febrero;2019-02-04T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Intervenciones_en_10_Sitios_de_Mayor_Incidentalidad;Secretaría de Movilidad;Peatones;Sitio Mayor Incidentalidad;Cr 46 47 1;10;La_Candelaria;Barrio Colón;817;516;301;2;148;306;60;516;516;0;0;0;106;165;24;301;0;0;0;0;0;0;3;6
Febrero;2019-02-05T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Intervenciones_en_10_Sitios_de_Mayor_Incidentalidad;Secretaría de Movilidad;Actores Viales en General;Sitio Mayor Incidentalidad;Cl 44 57 1;10;La_Candelaria;Corazòn de Jesús;438;224;214;1;67;131;25;210;210;0;0;0;64;111;39;182;32;0;0;0;0;0;2;8
